image_id,transcription,india_label,western_label,china_label,image_path
250,കഷ്ടപ്പെട്ട് ആശയം കണ്ടു പിടിച്ച് ട്രോൾ ഉണ്ടാക്കി ഇട്ടാൽ കിട്ടുന്നത് ആകെ പത്തോ നൂറോ ലൈക്കാണ്. അതിൽ ഭൂരിഭാഗവും സമ്പർക്കം വഴി. ഊവിടമറിയാത്ത ലൈക്ക് കുറവാണെനന്...!!! സമ്പർക്കം വഴി കിട്ടുന്ന ലൈക്കാ..? അതെന്തട്ട് ലൈക്കാ..? പോസ്റ്റിന്റെ ലിങ്ക് ഞാൻ തന്നെ കൂട്ടുകാർക്ക് അയച്ച് വാങ്ങുന്ന ലൈക്ക്..!!,0,0,0,E:/pep/data/images/malayalam\250
486,"പടക്കം ചേച്ചി കളിിക്കാൻ വന്ന ചക്ക് ഡേയ്, ഒരു മണിക്കുർ ആയി. എഴിച്ചപോ! ആഹാ.. അയ്യോ!! NTM Naughty Troll Masters @ntmtrolls_malayalam.official നന്ദിയുണ്ട് ചേച്ചിയോ!! ഇനി തുടങ്ങാം. സർ ജേവി പോ! എടാ മക്കളേ, എഴച്ചാതി! തേങ്ങ പൊതി, 69, കസേര മടക്കി... ഇനി ഒന്നും ബാക്കിയില്ല. ഒരു മണിക്കുർ പോയതറിഞ്ഞില്ല!!",1,1,1,E:/pep/data/images/malayalam\486
862,Suggested for you · 1d · Dai Suggested for you · 1d · ട്രോൾ മലയാളം ലൈക്കടിച്ചു നോക്കു ഇയാൾ നേരെ നിക്കുന്നത് കാണാം ലൈക്കടിച്ചു നോക്കു ഇയാൾ നേരെ നിക്കുന്നത് കാണാം 7.8K 99 comments · 18 shares 7.8K 99 comments · 18 shares TMM @NAVANEETH KRISHNAN INSP ചതുർണ്ണ ചാചരത...!!,0,0,0,E:/pep/data/images/malayalam\862
635,അല്ലേലും ഇതൊക്കെ തുള്ളി തുളുമ്പുന്നെ കാണാൻ വേണ്ടി തന്നെയാണ് ട്രോൾ നടിമാർ പരമ ബോറായ സ്പോർട്സ് കാണാൻ നമ്മൾ സ്കൂളിലും കോളേജിലും പോകുന്നെ,1,1,1,E:/pep/data/images/malayalam\635
638,എല്ലാ ഓഫീസുകളിലും ഇതുപോലെ ഒരു ട്രോൾ നടിമാർ യമണ്ടൻ ചരക്കായ സ്റ്റാഫ് നിർബന്ധമാണ്,1,1,1,E:/pep/data/images/malayalam\638
751,സുട്ട മിത്രം ട്രോൾ മലയാളം @NAVANEETh KRISHNAN BUR COLOUR CUT NATUR POT,0,0,0,E:/pep/data/images/malayalam\751
646,ട്രോൾ നടിമാർ ഏരിയയിലെ കിണറ്റുള്ള വീട്ടിലെ പയ്യന്മാർ ആ പരിസരത്തെ മിക്ക പെണ്ണുങ്ങളുടെയും ഈ ഒന്നാ സീനുകളും ദിവസവും കാണുന്നവരായിരിക്കും,1,1,1,E:/pep/data/images/malayalam\646
422,"SCT മലയാളം എന്താടി ഇത്? * ചങ്കത്തി ഒരു ഗ്ലാസ്സ് അരിയും, 3 ഗ്ലാസ്സ് വെള്ളവും കുക്കറിൽ ഇടാൻ അമ്മയല്ലേ പറഞ്ഞത്!",1,1,0,E:/pep/data/images/malayalam\422
161,വീട്ടിലെ ഒരു മരം മുറിക്കുന്നത് കണ്ടപ്പോൾ #പരിപ്പി Malayalam TROLLS അയ്യോ പ്ലീസ് മരം മുറിക്കല്ലേ...ഫോട്ടോസിന്തസിസ് വഴി കിട്ടുന്ന ഓക്സിജന്റെ അളവ് കുറഞ്ഞു നമ്മൾ ഒക്കെ ചത്തുപോകും,0,0,0,E:/pep/data/images/malayalam\161
186,*കാമുകി ദാ നമ്മുടെ ബന്ധം എന്റെ അച്ഛൻ അറിഞ്ഞു ഇനി ഇത് തുടരാൻ കഴിയില്ല അതുകൊണ്ട് നമുക്ക്.... മലയാളം AnAnDhU കാമുകിയുടെ അച്ഛൻ Malayalam TROLLS ഞാനോ!! എപ്പോ..,1,0,0,E:/pep/data/images/malayalam\186
454,"പ്രേക്ഷക ഹൃദയങ്ങൾ കീഴടക്കി Yesmayude puthiya web series ""Aavesham"" second episode Yesma ott platformil vijayakaramayi munnerunnu",1,0,0,E:/pep/data/images/malayalam\454
124,20.07.2023 M mathrubhumihumi news 20.07.2023 ഉമ്മൻ ചാണ്ടിയെ സാമൂഹ്യമാധ്യമങ്ങളിലൂടെ അപമാനിച്ചു നടൻ വിനായകനെതിരെ പരാതി ഉമ്മൻ ചാണ്ടിയെ സാമൂഹ്യമാധ്യമങ്ങളിലൂടെ അപമാനിച്ചു നടൻ വിനായകനെതിരെ പരാതി M mathrubhumihuminews.in M mathrubhumihuminews.in *വിനായകൻ MALAYALAM TROLLS ഒരാൾ മരണപ്പെടുമ്പോൾ ഇതുപോലുള്ള ചെറ്റ വാർത്തമാനം മേലാൽ പറയരുത്..,0,0,0,E:/pep/data/images/malayalam\124
477,"വിവാഹശേഷം ഒരാഴ്ച കഴിഞ്ഞ് ഭർത്താവിന്റെ വീട്ടിൽ നിന്ന് സ്വന്തം വീട്ടിൽ എത്തിയ ന്യൂജനറേഷൻ പെണ്ണ്- അവിടെ എന്താ നടക്കുന്നത് എന്ന് അമ്മയ്ക്കറിയുമോ.. KDMeme എന്റെ തുണിയെല്ലാം ഞാൻ തന്നെ അലക്കണം, ഞാൻ തിന്നുന്ന പാത്രം വരെ ഞാൻ കഴുകണം... They treat me like a servant amma.. മലയാളം മാസ്റ്റേഴ്സ് MTM fb.com/MalayalamTrollMasters",1,0,1,E:/pep/data/images/malayalam\477
836,ജയിലർ മുത്തു വേൽ പാണ്ഡ്യൻ കള്ളക്കടത്തുകാരും കൊലപാതകികളുമായ മോന്റെ കൂട്ടുകെട്ട് ഭാര്യ ഇത് തന്നെയാണ് എനിക്ക് നിങ്ങളോടും പറയാൻ ഉള്ളത് ട്രോൾ മലയാളം,0,0,0,E:/pep/data/images/malayalam\836
363,Kairali News 2m 0 - 2 ഘാനയെ പരാജയപ്പെടുത്തി ഉറുഗ്വേ പ്രീ ക്വാർട്ടറിൽ 02-12-2022 kairalinews@online MEDIA One ജയിച്ചിട്ടും കണ്ണീരോടെ മടക്കം 2 0 ഉറുഗ്വായ് പുറത്ത് #FIFAWCQatar2022 MTM മലയാളം ട്രോൾ മാഗസിൻ fb.com/MalayalamTrollMembers pran.tk KAIRALI ഫിഫ ചതിച്ചതാ...!,0,0,0,E:/pep/data/images/malayalam\363
239,ഇത് ഞാൻ ചെറുതായിരുന്നപ്പോൾ കണ്ടതാ ഇത് 5ആം ക്ലാസ് വരെ കണ്ടു പിന്നെ ഇത്... SCT മലയാളം ഇത്.... ഇന്ന് രാവിലെയും ഇത് കണ്ടു,0,0,0,E:/pep/data/images/malayalam\239
178,മുത്തച്ഛൻ കഥ പറയാൻ വിളിക്കുമ്പോൾ അന്ന് ഇന്ന് AP International MALAYALAM TROLLS,0,0,0,E:/pep/data/images/malayalam\178
945,15 MOVIE TMM ഊഴം... ഊഴം... അങ്ങുമിങ്ങും... അവരും... Vipin Vijayan Kavilkadavu അഷഷ്.. ക്ളക്ക് നന്നായി.. ക്ളീക്ക്!,0,0,0,E:/pep/data/images/malayalam\945
633,ട്രോൾ നടിമാർ ഡിവോഴ്സിന് ശേഷം അമലയേക്കാൾ കുസൃതിയായ വേറൊരുത്തി ഉണ്ടോയെന്ന ചോദ്യത്തിനുത്തരമാണ് ശ്രീനാ പുരിച്ച്ചി,1,1,1,E:/pep/data/images/malayalam\633
506,ഇന്ത്യക്ക് എതിരെ റൺ മല കേറ്റണമെങ്കിൽ നീയൊക്കെ ഒന്നുുടെ വളരണം fb.com/grim.c എൻ്റെ കിഴങ്ങവേ,0,0,0,E:/pep/data/images/malayalam\506
346,മാഷ്: നീയന്തിനാ അടുത്തുന്നവന്റെ പേപ്പർ കോപ്പി അടിച്ചത്? ചങ്ക്: കോപ്പി അടിച്ചതൊന്നല്ലേ. പിന്നെ അവന്റെ ആശയം ഉൾക്കൊണ്ടതാ. MTM മലയാളം ട്രോൾ മാസ്റ്റേഴ്സ് fb.com/MalayalamTrollMasters,0,0,0,E:/pep/data/images/malayalam\346
442,കനത്തമഴയിൽ വീട്ടിൽ വെള്ളം കയറുമോ എന്ന് ആലോചിച്ച് ഇരിക്കുന്ന ഭർത്താവിന്റെ അടുത്ത് റൊമാൻസും കൊണ്ട് പോയ * ഭാര്യ Ser Rahul മഞ്ഞാളടി TCM TROLL COMEDY MALAYALAM,1,0,0,E:/pep/data/images/malayalam\442
703,ഒരുപക്ഷെ വരും കാലങ്ങളിൽ നമ്മളെ കൊണ്ട് ഏറ്റവും കൂടുതൽ ട്രോൾ നടിമാർ വാണമടിപ്പിക്കാൻ പോകുന്നത് ചിലപ്പോ ദേ ഈ കൂട്ടമായിരിക്കും,1,1,1,E:/pep/data/images/malayalam\703
736,asianet news 19.10.2023 വീണ വിജയന്റെ സ്ഥാപനം നികുതി അടച്ചോ? 'വ്യക്തികളുടെ സ്വകാര്യതയെ മാനിച്ചു മറുപടി നൽകാനാകില്ല' ജിഎസ്ടി വകുപ്പ് asianetnews.com GST വകുപ്പ്* നീയാള്ട്ട് കൊള്ളാട്ടാ.. വ്യക്തികളുടെ സ്വകാര്യതയ്ക്ക് എന്തൊരു കരുതലാണല്ലോ..,0,0,0,E:/pep/data/images/malayalam\736
597,സത്യകഥ എന്തെന്നാൽ ഈ പേച്ചിയെയും അനിയത്തി പുറിയേയും കാമം എന്ന വികാരത്തോടെ അല്ലാതെ ട്രോൾ നടിമാർ ആർക്കും നോക്കാൻ കഴിയില്ല,1,1,1,E:/pep/data/images/malayalam\597
88,അച്ഛന്റേം അമ്മേടേം കൂടി പെങ്ങൾ കല്യാണത്തിന് പോയാൽ ബന്ധത്തിലെ *ആന്റി പെങ്ങൾ ഇവളെ ഇപ്പോഴേ കൊടുക്കുന്നതാണോ... സൂപ്പർ അമ്മായി,1,1,0,E:/pep/data/images/malayalam\88
110,പണമില്ലാത്ത നേരത്ത് TROLL MALAYALAM SEXY ACTRESS അവർക്കതുണ്ടാക്കാൻ മറ്റൊരുപാട് വഴികളുണ്ട് TSA,1,1,1,E:/pep/data/images/malayalam\110
455,Asianet News 16m. വിവാഹ വാഗ്ദാനം നൽകി പണം തട്ടി; അശ്വതി അച്ചു പിടിയിൽ... See more വിവാഹ വാഗ്ദാനം നൽകി പണം തട്ടി അറസ്റ്റിലായത് അശ്വതി അച്ചു asianetnews.com MTM Malayalam Troll Masters pran.tk *കോഴിച്ചക്ക് അശ്വതി അച്ചു പിടിയിൽ...!,1,0,0,E:/pep/data/images/malayalam\455
425,*തേപ്പ് കിട്ടി പണ്ടാരാണ്ടി ചാവാൻ പോകുന്ന ചക്കത്തി *Instagram ൽ വന്ന കോടി മെസ്സേജ് രണ്ട് ദിവസത്തിന് ശേഷം ഇതിലും ഭേദം അന്ന് തൂങ്ങി ചാവാന്നത് തന്നെ ആയിരുന്നു !! 😔 #... GET IT ON Google Play Pranavkrishna,1,1,0,E:/pep/data/images/malayalam\425
243,*അമ്മ കർത്താവേ അമ്മ ഇപ്പോൾ എന്തിനാ എന്റെ ഉറക്കത്തിൽ നിന്ന് വിളിച്ചത്? കളിപ്പിച്ചു തേക്കാൻ CM CINEMA NEXUS കളിപ്പിച്ചുട്ടല്ലേലും പണിപ്പിച്ചുട്ടുറങ്ങാലോ ഇല്ല.. കളിപ്പിച്ചു തേക്കിയിട്ട് വീണ്ടും കിടന്ന് ഉറങ്ങാം ഒരു റൗണ്ട് പോകുന്നതാണ്ടോ അതെന്താ ഇങ്ങനെ കിടക്കുന്നത് അതാണ്,0,0,0,E:/pep/data/images/malayalam\243
706,മലയാളത്തിൽ വേണ്ടത്ര അവസരം കിട്ടാത്തതിന്റെ പേരിൽ തമിഴന്മാരുടെ കുണ്ണ ഊമ്പിക്കൊടുത്തു ട്രോൾ നടിമാർ ശരീരം വിറകൊണ്ടി വന്ന ഒരു യുവ മലയാളി വേശ്യ,1,1,1,E:/pep/data/images/malayalam\706
665,അവാർഡ് ഫംഗ്ഷൻ ഇടക്ക് വെച്ച് അവതാരകൻ അവളോട് അണ്ടി ഊമ്പാൻ പറഞ്ഞു ട്രോൾ നടിമാർ indiancinemagallery EXCLUSIVE അവളെ കൊണ്ട് സ്റ്റേജിന്റെ പുറകിൽ പോയി പൂറിൽ അണ്ടിച്ച് 2 മിനിറ്റ് കഴിഞ്ഞ ഉടനെ അവന്റെ പാൽ തെറിച്ചത് കാണുന്ന അവൾ,1,1,1,E:/pep/data/images/malayalam\665
660,ഒന്ന് നേരെ ചൊവ്വേ തുറന്ന് കാണിക്കാതെ തന്നെ മനുഷ്യന്റെ വാണം ഇത്രക്കും ചീറ്റിക്കണമെകിൽ ട്രോൾ നടിമാർ അവളുടെ പേര് ശ്രുതി ലക്ഷ്മി എന്നായിരിക്കണം,1,1,1,E:/pep/data/images/malayalam\660
85,ഒരു ഓണത്തിന് ഷോപ്പിങ്ങിന് പോയ ചക്കരക്കുട്ടി ചേട്ടാ അമ്പത് സേഫ്റ്റി പിൻ Troll Kerala ശേഷം അവൾ കോളേജിൽ * മാഗ്നറ്റ് * ലെ ചക്കരക്കുട്ടി ഒരു സ്പീക്കറിന്റെ അടുത്തൂടെ പോയപ്പോൾ,1,0,1,E:/pep/data/images/malayalam\85
414,രാത്രി പൂവിടാൻ വേണ്ടി എടുത്തു വെച്ച കുക്കുമ്പർ പുതിയതായി വന്ന റൂംമേറ്റ് എടുത്ത് അരിഞ്ഞു കണ്ണിൽ വെച്ചത് കണ്ടു. സീനിയർ റൂംമേറ്റ് * NTM Naughty Troll Masters ഇതിനു നീ പ്രത്യുപകാരം ചെയ്യേണ്ടി വരും.,1,1,1,E:/pep/data/images/malayalam\414
682,ഭർത്താവുള്ളപ്പോൾ ശരീരവും കാമചിരിയും കാണിച്ചു കൊതിപ്പിച്ചതും ട്രോൾ നടിമാർ അങ്ങനെ പോയി കഴിയുമ്പോ കാൽ കവച്ച് വെച്ച് തരുന്ന ഒരു ആന്റി എനിക്കും ഉണ്ടായിരുന്നു,1,1,1,E:/pep/data/images/malayalam\682
659,എല്ലാവരുടെയും ക്ലാസ്സിൽ ഇങ്ങനെ ഒരു ചെറുപ്പക്കാരി ടീച്ചർ നിർബന്ധമായും നല്ല സൗന്ദര്യവും ശരീരവും കെട്ടിപ്പൂട്ടി ഇട്ട ഒരു ഐറ്റം ട്രോൾ നടിമാർ പക്ഷേ ആ ക്ലാസ്സിലെ സകല ആണങ്ങളും അവളുടെ സൈഡിൽകൂടെ മുല ഷേപ്പ് നോക്കുകയും ലെഗിൻസിലൂടെ തുടയുടെ കൊഴുപ്പ് നോക്കുകയും ചെയ്യും uperamminikutty SCP 24 01:45 JUST IN വാർത്ത തീവ്ര കോൺഗ്രസ് JAIHIND,1,1,1,E:/pep/data/images/malayalam\659
397,Some countries have moon on their flags While some countries having their flags on moon ഫ്ലാഗിൽ ചന്ദ്രൻ വയ്ക്കാൻ ആർക്കും പറ്റും പക്ഷെ ചന്ദ്രനിൽ ഫ്ലാഗ് വയ്ക്കാൻ ഒരു റേഞ്ച് വേണം,0,0,0,E:/pep/data/images/malayalam\397
888,ബാസീം AF Shameem TROLL FOOTBALL MALAYALAM ഈ ചാടി ഓടി നടക്കണ മനുഷ്യരെയൊക്കെ ഞമ്മളോടും നീങ്ങില്ലത്രേ. കാലം ബെൻഫീറ്റ ? യിതിയാക്കെ പുകഴ്ത്തി ചാക്കടാ. അയ്യോ കളിയിലിനിയും പ്രൊകാനോടു വേണം! സന്തോഷിച്ചിട്ടു സന്തോഷിച്ചിട്ടു.,0,0,0,E:/pep/data/images/malayalam\888
368,പെരുന്നാൾക്ക് വാങ്ങിയ പുതിയ ജീൻസെടുത്ത് ഉമ്മ നിലം തുടക്കുന്നത് കണ്ട... ലേ ഞാൻ TROLL COMPANY EXPLORE YOUR IDEAS,0,0,0,E:/pep/data/images/malayalam\368
545,അയലത്തെ ചേച്ചിയോട് കളി ചോദിച്ചതിന് ശേഷം *നായകൻ ചേച്ചി ഒന്നും പറഞ്ഞില്ല.. *ചേച്ചി ചേച്ചി... ഫ്രണ്ടിലെ ഡോർ തുറന്ന് കിടക്കുവായിരുന്നു.ഞാൻ പോയി അടച്ചിട്ട് വരാം MNT naughtiness reloaded,1,1,1,E:/pep/data/images/malayalam\545
398,*അമ്മ നിൻ്റെ റൂമിന് സിഗരറ്റ് ലാംപ് കിട്ടിയല്ലോ... TMM P International കണ്ണൂർ വയനാട് അതെ ഞാൻ മേടിച്ചതാണ്... TMM അപ്പൊ നീ വലിയും തുടങ്ങിയല്ലേ... TMM SMOKING AND ALCOHOL CONSUMPTION IS INJURIOUS TO HEALTH *ഞാൻ കറൻ്റ് പോയാൽ പെട്ടന്ന് മെഴുകുതിരി കത്തിക്കാൻ ഒരെണ്ണം വാങ്ങിയ TMM P International,0,0,0,E:/pep/data/images/malayalam\398
955,79 ആം മിനുറ്റിൽ ഇറങ്ങിയ ലാമാസിയ ഡബ്യൂവന്റ് 30 സെക്കൻഡിൽ ബാഴ്സക്ക് വേണ്ടി ഗോൾ അടിച്ചു ജയിപ്പിച്ചത് കാണണന്ന Guiu* *Bilbao ഡേയ്...യാരാടാ നീക്കെല്ലാം,0,0,0,E:/pep/data/images/malayalam\955
264,ഒരു സ്റ്റാഫ് റൂം അവലോകനം V.P. ലീഡർ ടീച്ചറേ... ടീച്ചർ എന്താ.. MTM മലയാളം ട്രോൾ മാസ്റ്റേഴ്സ് fb.com/MalayalamTrollMasters A.M.P ഈ പിരീഡ് ആളില്ലേ നമ്മൾ PT ക്ക് പോയോട്ടേ.? ആ പോയോ വേഗം കയറണം *ഉഴപ്പൻസ്*,0,0,0,E:/pep/data/images/malayalam\264
273,കല്യാണത്തിന് ഭാര്യക്ക് കിട്ടിയ ഗിഫ്റ്റിൽ 4 എണ്ണം തേപ്പ് പെട്ടി!! എവിടെയോ എന്തോ ഒരു തകരാറ് പോലെ...,0,0,0,E:/pep/data/images/malayalam\273
964,"BRIGHTON & HOVE ALBION *Brighton ബ്രൈറ്റൺ & ഹോവ് ആൽബിയോൺ Premier League Man City 2 - 1 Brighton Man. city * MANCHESTER CITY കഴിഞ്ഞ രണ്ട് കളി ഞങ്ങൾ ഡൗൺ ആയത് കണ്ട്, ഞങ്ങളെ തോൽപ്പിക്കാൻ വന്നതാണോ... MANCHESTER CITY എന്താ മോനെ??",0,0,0,E:/pep/data/images/malayalam\964
662,കാണാൻ വലിയ ലുക്കൊന്നുമില്ലെങ്കിലും ട്രോൾ നടിമാർ ഇന്ന് നമ്മുടെ വാണം തെറുപ്പിക്കാൻ ഇവൾ ബെസ്റ്റാ,1,1,1,E:/pep/data/images/malayalam\662
354,ട്രാഫിക് ബ്ലോക്കിൽ കിടക്കുന്ന എൻ്റെ വണ്ടിയുടെ പുറകിൽ വന്ന ഹോൺ അടിക്കുന്നവനെ സൈഡ് കൊടുത്ത് കയറ്റി വിട്ട ശേഷം അവൻ്റെ വണ്ടിയുടെ പുറകിൽ പോയി @murshid_ntkl #ഞാൻ MTM മലയാളം ട്രോൾ മാസ്റ്റേഴ്സ് fb.com/MalayalamTrollMasters,0,0,0,E:/pep/data/images/malayalam\354
420,കമ്പയിൻ സ്റ്റഡി കഴിഞ്ഞു പോകുന്ന ചങ്ക് നാളെ വരാം ബൈ ടി മാസ്കിന്റെ വള്ളി ശരിക്ക് ഇട് അയ്യോ എന്റെ ബ്രാ അല്ലേ അത്,1,1,1,E:/pep/data/images/malayalam\420
192,"പെങ്ങളൂടെ മോൻ ഗെയിം കളിക്കാൻ മൊബൈൽ ചോദിച്ചപ്പോൾ, കുറച്ചു സമയം കഴിഞ്ഞ് തരാമെന്ന് പറഞ്ഞ് ട്രോൾ വഴിയാച്ചിരുന്നു...!! ലേ പെങ്ങടെ മോൻ# ഒരു മണിക്കൂർ കഴിഞ്ഞ് മൊബൈലിൽ നിന്ന് കണ്ടത്, താഴേക്കു നോക്കിയപ്പോൾ... ""കുറച്ചു സമയം കൈയേന്താ മാമാ..."" എന്ന്...!! Malayalam TROLLS",0,0,0,E:/pep/data/images/malayalam\192
380,കഷ്ടപ്പെട്ട് ഓപ്പിച്ചെടുത്ത കല്യാണം കൊറോണ കാരണം മാറ്റിവെച്ച ശേഷം കല്യാണം നടക്കേണ്ട ദിവസം രാത്രി ..!! ഞാൻ,0,0,0,E:/pep/data/images/malayalam\380
702,മറ്റുള്ളവർക്ക് ഇവൾ പൂർണ്ണ ട്രോൾ നടിമാർ എനിക്കിവൾ വാണ പശു idlebrain.com exclusive,1,0,0,E:/pep/data/images/malayalam\702
589,"എന്താണോ എന്തോ ഇവളുടെ മുഖത്ത് തന്നെ ""കമ്പിറാണി"" എന്ന് എഴുതിവെച്ചിട്ടുണ്ട് ട്രോൾ നടിമാർ",1,1,1,E:/pep/data/images/malayalam\589
764,05.10.2023 മലയാളി യുവാക്കളുടെ നാടൻ ചാരായം കാനഡയിൽ സൂപ്പർഹിറ്റ് ഡിസ്റ്റിലറി പാട്ടത്തിനെടുത്ത് നിർമ്മാണം കാനഡ മല്ലൂസ് ഇനി ഒരു കാനഡ ബമ്പർ ടിക്കറ്റ് കൂടി ഇറക്കിയാൽ പൊളിച്ചു ട്രോൾ മലയാളം,0,0,0,E:/pep/data/images/malayalam\764
296,"Speed Audio മോൾ ധൈര്യമായിട്ട് പറഞ്ഞോ, ഇനി ആരും ഒന്നും ചെയ്യില്ല! Speed Audio സത്യത്തിൽ വരുണിനെ അമ്മയും ചേച്ചിയുംകൂടിയാണ് തല്ലിക്കൊന്നത്, അച്ഛൻ അവനെ കുഴിച്ചിടുകയും ചെയ്തു പ്ടിംഗ്!",0,0,1,E:/pep/data/images/malayalam\296
551,ആദ്യമായി വിരലിട്ടതിന് ശേഷം വിരലിൽ പറ്റിയ പൂറിലെ പാൽ idlebrain.com exclusive ട്രോൾ നടിമാർ വായിൽ വെച്ച് ഊമ്പി ടേസ്റ്റ് ചെയ്തവരാണ് മിക്ക പെണ്ണുങ്ങളും,1,1,1,E:/pep/data/images/malayalam\551
806,"MediaoneTV 5 m ""വിജയത്തിന്റെ ക്രെഡിറ്റ് എനിക്ക് നൽകുമെന്ന് സുധാകരൻ വാശി പിടിച്ചു... അത് തടയാൻ വേണ്ടിയാണ് ഞാൻ ആദ്യം സംസാരിച്ചത്"" #BreakingNews #VDSatheeshan #KSudharkaran mediaoneonline.com 'പുതുപ്പള്ളി വിജയത്തിന്റെ ക്രെഡിറ്റ് എനിക്ക് നൽകുമെന്ന് സുധാകരൻ വാശി പിടിച്ചു' വൈറൽ വീഡിയോയെക്കുറിച്ച് വി.ഡി സതീശൻ MEDIA 20 SEP 2023 Kemmi റൈറ്റ് നൗ ട്രോൾ മലയാളം",0,0,0,E:/pep/data/images/malayalam\806
472,വേണ്ടാ വേണ്ടാാാ... വേണ്ടെന്ന MALAYALAM NAUGHTY www.facebook.com/MNT TROLLS എന്താ നിർത്തിയത്? ഞാനങ്ങനെ പലതും പറയും. അത് നിയമ പ്രകാരമുള്ള മുന്നറിയിപ്പായ് കണ്ടാൽ മതി,1,1,1,E:/pep/data/images/malayalam\472
386,* അമ്മ TMM ഇത് ഏതാ ആഴ്ച എന്നറിയോ ? * ഞാൻ എനിക്ക് അറിയില്ല ...! * ENTERTAINMENT HUB E H TMM At least ഇന്നത്തെ തീയതി എങ്കിലും അറിയോ ? അറിയില്ലോ....! * TMM ഇപ്പോ എന്തിനാ വിളിച്ചത് എന്നറിയുമോ ....! എന്നെ ?... ചോറ് ഉണ്ണാൻ ആണോ ..!,0,0,0,E:/pep/data/images/malayalam\386
136,എന്തിനാ ചേട്ടാ ഗ്രൂപ്പിലെ പെമ്പിള്ളേർ ഒക്കെ കൂടെ ചേട്ടനെ ഒരുമാതിരി ആക്കിയ നോട്ടം നോക്കുന്നത്?? www.fb.com/Mr.ThonNiivaAzL അത് വാട്സപ്പ് ഗ്രൂപ്പ് മാറി പോസ്റ്റ് ഇട്ടതാ.. .........ന്നൊന്നാ തോന്നുനേ! 😤,0,1,0,E:/pep/data/images/malayalam\136
563,തന്റെ നാൽപ്പതാമത്തെ വയസ്സിലും ബിക്കിനി ഇട്ട് കബിയാകുന്ന ആന്റിയെ കാണണോ? ട്രോൾ നടിമാർ ദേ നോക്ക് .. പൂജ കുമാർ,1,1,1,E:/pep/data/images/malayalam\563
896,"മച്ചൂ, ഇയാളാണോ എന്റെ ചങ്ങാതി വിശ്വനാഥനെ കാണിച്ചയച്ചത്? അയ്യോ ഇല്ല! ഞാൻ അവനെ ഇപ്പൊ വിളിച്ചോണ്ട് വരാം... വിളിച്ചില്ലേലും ഞാൻ ഇങ്ങോട്ടു വരാം... എടാ തിരക്ക് കാരണം നീ കഷണ്ടി... ഇപ്പോൾ എന്റെ റുമ്മാൻ! ട്രോൾ മലയാളം Prajith Np",0,0,0,E:/pep/data/images/malayalam\896
820,"നാട്ടിലെ ഉത്സവ പരിപാടിക്ക് മുഖ്യാതിഥിയായി വന്നത് ""മുള്ളൻകൊല്ലി വേലായുധൻ"" ആണ് എന്നറിഞ്ഞ *കീരി PRIME WITNESS ട്രോൾ മലയാളം Sreenath Kottappuram",0,0,0,E:/pep/data/images/malayalam\820
318,"03-04-2023 12:24:00 M- Cycle/Scooter(2WN) കാറോടിക്കുമ്പോൾ ഹെൽമെറ്റ് ധരിച്ചില്ല, പിഴ അടയ്ക്കണം! സുജിത്തിന് 2 തവണ നോട്ടീസ് *വാഹനയുടമ MTM മലയാളം ട്രോൾ മാഗസിൻ fb.com/pran.tk pran.tk കാറോടിക്കുമ്പോൾ എന്തിനാ ഹെൽമെറ്റ്, നിങ്ങൾക്ക് എന്തോ തെറ്റു പറ്റിയതാ...! അതൊന്നും പറഞ്ഞോണ്ടിരിക്കില്ല, ക്യാമറയിൽ പെട്ടാൽ ഫൈൻ അടച്ചേ പറ്റൂ...!",0,0,0,E:/pep/data/images/malayalam\318
963,റോണാൾഡോയുടെ ഫ്രീകിക്ക് ഗോളൊന്നും അങ്ങനെ പോയിട്ടില്ല മോനെ,0,0,0,E:/pep/data/images/malayalam\963
531,യൂട്യൂബിൽ സംയുക്ത വർമ്മയുടെയും ബിജു മേനോൻ്റെയും കല്യാണ വീഡിയോ കണ്ടോണ്ടിരിക്കന്ന.. സംയുക്തങ്ങളെയും ഊലകങ്ങളെയും കറിചറിയാൻ യൂട്യൂബിൽ കയറിയ * ഞാൻ എൻ്റെ കിടുവേ,0,0,0,E:/pep/data/images/malayalam\531
84,പണ്ടത്തെ ഗേൾസ് ഇന്നത്തെ ഗേൾസ് പരീക്ഷക്ക് തോറ്റാൽ... അമൽ ആ പൊട്ടെ പ്ല്... തേപ്പ് കിട്ടിയാൽ ആ next... മലയാളീസ് മീഡിയ MEDIA,1,1,1,E:/pep/data/images/malayalam\84
21,"ട്രോൾ മലയാളം ""ഗ്രേറ്റ് ഇന്ത്യൻ കിച്ചൺ"" സിനിമയ്ക്ക് അനുകൂലമായി ഇക്ക സംസാരിക്കുന്നത് കണ്ടില്ലേ.. ഇവിടുത്തെ പണിക്ക് ഇക്കയോട് ഒന്ന് സഹായിക്കാൻ പറഞ്ഞാലോ..? f /troll.malayalam അങ്ങനെ പണ്ട് ഞാനൊന്ന് പറഞ്ഞതിൻ്റെ ഫലം ആണ് നിങ്ങൾ രണ്ടെണ്ണം ഇവിടെ വന്നത്... ഇനി നാലാമതൊന്ന് കൂടി വേണോ",1,0,0,E:/pep/data/images/malayalam\21
